,Unnamed,iso_code,country,W1_new_cases_per_million,W1_new_deaths_per_million,W2_new_cases_per_million,W2_new_deaths_per_million,W3_new_cases_per_million,W3_new_deaths_per_million,W4_new_cases_per_million,W4_new_deaths_per_million,W5_new_cases_per_million,W5_new_deaths_per_million,W6_new_cases_per_million,W6_new_deaths_per_million,W7_new_cases_per_million,W7_new_deaths_per_million,W8_new_cases_per_million,W8_new_deaths_per_million,W9_new_cases_per_million,W9_new_deaths_per_million,W10_new_cases_per_million,W10_new_deaths_per_million,W11_new_cases_per_million,W11_new_deaths_per_million,W12_new_cases_per_million,W12_new_deaths_per_million,W13_new_cases_per_million,W13_new_deaths_per_million,W14_new_cases_per_million,W14_new_deaths_per_million,W15_new_cases_per_million,W15_new_deaths_per_million,W16_new_cases_per_million,W16_new_deaths_per_million,W17_new_cases_per_million,W17_new_deaths_per_million,W18_new_cases_per_million,W18_new_deaths_per_million,W19_new_cases_per_million,W19_new_deaths_per_million,W20_new_cases_per_million,W20_new_deaths_per_million,W21_new_cases_per_million,W21_new_deaths_per_million,W22_new_cases_per_million,W22_new_deaths_per_million,W23_new_cases_per_million,W23_new_deaths_per_million,W24_new_cases_per_million,W24_new_deaths_per_million,W25_new_cases_per_million,W25_new_deaths_per_million,W26_new_cases_per_million,W26_new_deaths_per_million,W27_new_cases_per_million,W27_new_deaths_per_million,W28_new_cases_per_million,W28_new_deaths_per_million,W29_new_cases_per_million,W29_new_deaths_per_million,W30_new_cases_per_million,W30_new_deaths_per_million,W31_new_cases_per_million,W31_new_deaths_per_million,W32_new_cases_per_million,W32_new_deaths_per_million,W33_new_cases_per_million,W33_new_deaths_per_million,W34_new_cases_per_million,W34_new_deaths_per_million,W35_new_cases_per_million,W35_new_deaths_per_million,W36_new_cases_per_million,W36_new_deaths_per_million,W37_new_cases_per_million,W37_new_deaths_per_million,W38_new_cases_per_million,W38_new_deaths_per_million,W39_new_cases_per_million,W39_new_deaths_per_million,W40_new_cases_per_million,W40_new_deaths_per_million,W41_new_cases_per_million,W41_new_deaths_per_million,W42_new_cases_per_million,W42_new_deaths_per_million,W43_new_cases_per_million,W43_new_deaths_per_million,W44_new_cases_per_million,W44_new_deaths_per_million,W45_new_cases_per_million,W45_new_deaths_per_million,W46_new_cases_per_million,W46_new_deaths_per_million,W47_new_cases_per_million,W47_new_deaths_per_million,W48_new_cases_per_million,W48_new_deaths_per_million,W49_new_cases_per_million,W49_new_deaths_per_million,W50_new_cases_per_million,W50_new_deaths_per_million,W51_new_cases_per_million,W51_new_deaths_per_million,W52_new_cases_per_million,W52_new_deaths_per_million,W53_new_cases_per_million,W53_new_deaths_per_million,W54_new_cases_per_million,W54_new_deaths_per_million,W55_new_cases_per_million,W55_new_deaths_per_million,W56_new_cases_per_million,W56_new_deaths_per_million,W57_new_cases_per_million,W57_new_deaths_per_million,W58_new_cases_per_million,W58_new_deaths_per_million,W59_new_cases_per_million,W59_new_deaths_per_million,W60_new_cases_per_million,W60_new_deaths_per_million
62,62,GHA,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0.073714286,0.004571429,0.561,0.018285714,0.294285714,0,0.933285714,0.013714286,1.958571429,0.004571429,2.045857143,0.004571429,4.091571429,0.036714286,9.627142857,0.018428571,6.767571429,0.032142857,4.055142857,0.009142857,5.291714286,0.018285714,7.788142857,0.041285714,7.613571429,0.018428571,11.94885714,0.170142857,12.47757143,0.082714286,13.59485714,0.064428571,22.34371429,0.082714286,12.92828571,0.046,22.02671429,0.073571429,23.73671429,0.096428571,16.17842857,0.110285714,7.71,0.114857143,5.126142857,0.137857143,3.645714286,0.041285714,3.029857143,0.059857143,3.020571429,0.013714286,2.036571429,0.050428571,1.586285714,0.009142857,2.671,0.018285714,0.928714286,0.013857143,1.043857143,0.018285714,2.105428571,0.027428571,1.678,0.018428571,3.903285714,0,5.121428571,0,3.213714286,0.013714286,3.043428571,0,3.296428571,0.009142857,3.848,0.009142857,3.310142857,0.018428571,2.910142857,0.009142857,3.576714286,0.009142857,3.255,0.004571429,5.558428571,0.023,14.40857143,0.092,24.42185714,0.202285714,21.23585714,0.202285714,26.61942857,0.386142857,17.55771429,0.179428571,13.47514286,0.101142857,16.11871429,0.211428571
63,63,GRC,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0.0768,0,0.575714286,0,2.494428571,0.041142857,4.139142857,0.137142857,7.277714286,0.260571429,8.387857143,0.493571429,5.592,0.342857143,2.110714286,0.233142857,3.714285714,0.274285714,1.562428571,0.178285714,1.233571429,0.109714286,1.493857143,0.150857143,0.781285714,0.123428571,0.534571429,0.054857143,0.890857143,0.068571429,1.809142857,0.041142857,1.973571429,0.096,1.507714286,0.013714286,1.987285714,0.013714286,3.577142857,0.013714286,2.892,0.013714286,2.508285714,0.096,5.770285714,0.068571429,11.43071429,0.068571429,19.69542857,0.205714286,20.874,0.192,21.87457143,0.274285714,19.31157143,0.274285714,22.61457143,0.301714286,26.61685714,0.397571429,30.838,0.617,32.68857143,0.397714286,33.785,0.425142857,39.11657143,0.877285714,69.35185714,0.877142857,126.9028571,0.849651907,213.236,1.685714286,242.6077143,3.92,241.3741429,6.743428571,176.9838571,9.539285714,158.0837143,9.306142857,127.1082857,8.744285714,91.048,7.702571429,63.44457143,6.181285714,62.97871429,5.043857143,62.82771429,4.194,55.879,2.933142857,44.90028571,2.480714286,66.15828571,2.152,92.37757143,2.357428571,113.1145714,2.083428571,102.1362857,2.316142857,149.5722857,2.686428571,193.8971429,3.248428571
64,64,GTM,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.127428571,0.008,0.135571429,0,0.215428571,0.008,0.606,0.008,0.781571429,0.032,1.897857143,0.047857143,1.714428571,0.032,2.224857143,0.056,6.347142857,0.071857143,10.29442857,0.175392341,13.43614286,0.374685275,16.37042857,1.020571429,21.52157143,1.092428571,26.02671429,1.172142857,29.041,1.531142857,48.67285714,1.706428571,48.617,2.009428571,75.30557143,2.208571429,51.43185714,1.993428571,51.72671429,2.073285714,41.544,1.897857143,48.83214286,1.259857143,44.19942857,1.794142857,46.43214286,1.180285714,30.31657143,0.932857143,33.307,0.829285714,26.28787776,1.244,36.28128571,0.860819711,32.26257143,0.574066624,30.269,0.637748257,27.78114286,1.195836606,28.738,0.749352338,26.36957143,0.956806342,24.807,0.653714286,29.25614286,0.868977073,29.48757143,1.227956419,26.95957143,0.693857143,28.33928571,0.622,29.87828571,1.323590829,27.87685714,1.746428571,20.54057143,1.108428571,25.078,0.510428571,38.36257143,1.371714286,43.62514286,1.762142857,42.19785714,1.881756795,41.68742857,1.291126144,30.45242857,1.881173367,32.964,1.913719181,30.77942857,1.236019401,27.14314286,0.996619905,31.91185714,0.741324516
65,65,GIN,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0,0.010857143,0,0.065285714,0,1.120428571,0,1.512,0,2.915285714,0.032571429,5.199714286,0.043428571,6.417857143,0,4.960428571,0.043428571,6.700714286,0.054285714,5.634857143,0.043428571,5.765142857,0.032571429,4.470714286,0,3.992142857,0.021714286,5.177857143,0.021714286,3.600571429,0.032571429,3.034857143,0.043428571,5.156285714,0.032571429,4.862428571,0.021714286,4.743,0.032571429,4.111754451,0.043428571,6.167571429,0.043428571,5.090857143,0,6.407,0.032571429,3.470285714,0.065142857,4.329428571,0.021714286,4.035857143,0.021714286,2.893428571,0,2.458428571,0.021714286,2.425857143,0.010857143,2.839285714,0.032571429,5.243285714,0.010857143,1.707857143,0.010857143,4.753714286,0.010857143,3.568,0.010857143,2.012571429,0.010857143,2.317,0.010857143,2.621571429,0.010857143,2.110285714,0,2.034142857,0.032571429,1.218285714,0.010857143,1.240142857,0,1.501142857,0.010857143,1.718857143,0,1.697142857,0,2.197285714,0,1.903571429,0.010857143,2.066714286,0.021714286,2.501857143,0,5.439,0.021714286,5.428142857,0.032571429,7.027142857,0.043428571
66,66,GNB,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,1.161428571,0,1.451714286,0,0.580714286,0,0.435571429,0,14.881,0.072571429,27.87457143,0.145142857,23.80957143,0.072571429,10.52571429,0.145142857,10.30771429,0.145142857,8.130142857,0.290428571,6.678285714,0.217714286,5.879714286,0.145142857,5.299142857,0.362857143,10.961,0.217714286,5.589428571,0.072571429,7.767142857,0,0.363,0,1.96,0.072571429,5.154,0.145142857,4.718428571,0.290428571,2.322857143,0,4.065,0.072571429,2.903571429,0.290428571,2.177714286,0.072571429,2.032571429,0,1.524428571,0,2.758428571,0,1.669571429,0.072571429,0.290428571,0.072571429,1.016285714,0,0.725857143,0,0.072571429,0.072571429,0.363,0.072571429,0.145142857,0,0.072571429,0,1.379142857,0.072571429,0.217714286,0,0.217714286,0,0,0.072571429,0.363,0,0.217714286,0,1.669571429,0,2.322857143,0,1.597,0,17.42171429,0.072571429,8.202714286,0,14.95342857,0,11.324,0.145142857,4.718142857,0.072571429
67,67,GUY,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105920832,0.423666667,0.272439286,0,1.271349999,0,2.724285714,0.544857143,2.088703572,0.363142857,0.817353572,0,0.454053571,0.181571429,1.498251785,0.363142857,2.043251785,0.181571429,1.0443625,0,0.454089286,0,1.135223216,0.363142857,0.090789285,0,0.227044643,0,2.724307143,0,8.399966071,0,4.903892859,0.363142857,3.3145375,0.544714286,3.269364287,0.363142857,5.993428571,0.181571429,12.71371429,0,22.52114286,0.363142857,7.355903573,0,11.39730536,1.634571429,11.76053393,0.726428571,12.4870625,1.997857143,16.02884465,1.452857143,16.16510001,1.816428571,61.93394286,1.816285714,11.03400536,1.998,19.84303036,3.087714286,13.84933036,1.271285714,12.89572143,1.453,7.628478575,1.271285714,14.62125358,1.816285714,14.07633929,0.726428571,13.57681965,0.908,11.12483036,1.089714286,13.57681965,0.363142857,10.98861072,0.544857143,10.26204643,0.908,8.354971431,0.544857143,2.815253572,0.363285714,12.441575,0.544857143,14.07633929,0.544857143,16.8461625,0,16.30124822,1.089714286,16.25596072,0.726428571,12.16915714,1.089714286,31.4661875,0.544857143,14.75716607,1.089714286,10.08046786,0.908142857
68,68,HTI,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,0,0.075142857,0,0.125285714,0,0.150285714,0.025142857,0.162857143,0.012521173,0.363428571,0.046772732,0.112571429,0.031285095,0.601428571,0.04999266,1.804,0.100042916,5.775857143,0.062463577,8.882714286,0.124927153,14.99671429,0.187106158,16.29971429,0.155821063,12.21542857,0.186892932,7.855428571,0.13730604,6.990714286,0.175235458,6.026285714,0.249719932,4.585428571,0.187614345,3.119714286,0.112714286,2.693714286,0.087714286,2.129857143,0.125285714,2.856428571,0.262749862,2.581142857,0.037421232,1.816571429,0.046803193,2.067142857,0.10277512,1.641285714,0.043663981,1.240285714,0.037421232,1.603714286,0.068599713,1.353,0.024900059,0.776714286,0.009381961,0.889428571,0.012521173,0.927142857,0,0.689142857,0.009381961,0.689,0,0.739142857,0,0.538714286,0,0.664,0,1.039857143,0.012521173,1.478285714,0,2.292714286,0.009381961,2.480714286,0.009381961,2.117285714,0.009381961,2.831428571,0.009381961,4.936285714,0.012521173,5.011285714,0.052939329,5.324714286,0.025042345,3.733428571,0,3.232285714,0.012521173,2.981857143,0.012571429,2.205,0.037421232,1.328,0.012571429
69,69,HND,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505,0,0.317428571,0,1.024,0.014428571,2.416277524,0.202,1.828845777,0.129857143,0.928643314,0.317428571,2.451857143,0.187571429,5.481016377,0.245285714,11.82714286,0.461714286,12.48920987,0.432857143,13.02873976,0.418428571,23.10033849,0.490571429,15.1574172,0.707,33.17357143,0.865571429,55.544,0.692571429,67.72337762,1.745428571,85.29928571,2.163428571,67.24128571,2.048,75.14542857,1.730714286,81.41957143,2.985714286,61.08265196,3.894142857,61.25819746,1.557714286,42.94356279,1.312571429,57.20106052,1.096428571,81.04775069,2.870142857,67.2439354,2.365285714,39.9552757,0.851142857,57.72107461,1.456571429,48.64361875,1.759428571,60.5723626,1.601142857,62.25829664,1.514428571,63.5442193,0.851142857,73.28697953,0.779,59.48679937,0.750285714,45.20463467,1.096285714,36.07897816,1.110428571,26.85764377,0.504714286,43.97210282,0.692428571,34.95776797,0.519428571,58.32978027,0.476142857,30.98623658,0.706857143,41.27505505,0.606,58.06458326,1.557714286,54.27236033,1.312571429,93.77302367,1.211714286,96.15865924,1.341142857,98.03023704,2.177857143,97.21606462,1.701857143,84.76122384,2.120285714,67.510394,1.947142857,75.12969199,2.149,47.00025978,1.528857143
70,70,HKG,"Hong Kong SAR, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,71,HUN,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1035,0,0.384571429,0,1.079571429,0.059285714,3.549,0.103714286,4.954,0.310714286,9.346,0.783857143,7.749142857,1.286428571,9.005857143,1.330857143,7.379142857,1.079571429,4.007428571,1.035285714,3.844857143,0.635857143,3.549142857,0.503142857,2.277285714,0.621142857,1.818857143,0.310857143,1.094285714,0.207142857,0.325714286,0.162857143,0.769142857,0.118571429,0.532428571,0.163,0.813428571,0.088714286,1.271857143,0.014857143,1.611714286,0,1.508571429,0.014857143,1.878285714,0.074142857,3.312428571,0.074,3.785714286,0.059285714,7.926428571,0.044428571,32.87371429,0.148285714,58.16114286,0.133285714,75.34471429,0.621142857,91.04971429,0.813428571,98.192,1.212571429,101.7267143,1.789285714,121.5572857,2.602571429,166.838,4.155571429,284.2695714,5.323714286,438.05,8.976142857,469.9622857,9.360714286,496.5065714,10.33671429,508.8547143,12.22957143,574.8534286,17.59771429,483.0645714,15.94157143,351.5844286,16.71028571,226.8478571,15.335,167.4885714,12.27428571,203.6454286,11.43114286,149.7728571,10.49942857,114.311,9.464428571,117.742,8.266571429,130.8144286,8.325714286,157.1964286,9.020714286,212.2965714,9.109428571,355.1925714,9.612142857,527.7242857,12.76185714
72,72,ISL,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0.976504479,0,20.51250955,0,44.37442857,0,132.7054286,0.418571429,205.128,0.418571429,190.0575714,0.837285714,113.8601253,1.674428571,29.71777846,0.418571429,12.55677159,0.418571429,3.348513366,0,1.255718101,0,0.41850192,0,0.837003839,0,0.837003839,0,0,0,0.837003839,0,2.929799104,0,2.092795265,0,4.185447696,0,1.255648592,0,2.092795265,0,2.092652431,0,20.93142857,0,25.95228498,0,18.41665546,0,24.69489842,0,17.58041252,0,15.06932392,0,10.88276012,0,60.69106267,0,123.0565615,0,113.429589,0,246.113123,0,225.2177746,0.418571429,165.7496135,0,197.1515493,0.418571429,82.88683347,2.511714286,51.49114286,2.930285714,34.746,0.418571429,42.70014286,0,43.95162031,0.418571429,31.81043089,0.418571429,28.88063178,0,23.82044754,0,29.72062491,0.418571429,52.74714286,0,31.81571429,0,10.46397632,0,8.79030863,0,7.952679139,0,5.800830089,0,5.023080979,0,1.674293345,0,4.186142857,0
73,73,IND,India,0,0,0,0,0.000333333,0,0.000285714,0,0,0,0,0,0,0,0.003142857,0,0.007,0.000285714,0.023571429,0.002505102,0.068142857,0.002,0.216857143,0.006071429,0.555142857,0.018678571,0.753142857,0.021214286,1.093428571,0.031571429,1.388714286,0.051428571,2.392142857,0.071,2.882142857,0.073642857,4.220857143,0.103428571,5.217857143,0.136428571,6.707571429,0.182285714,7.691285714,0.232857143,9.268142857,0.412214286,12.25742857,0.2205,14.93857143,0.262071429,18.25642857,0.3295,23.62914286,0.428857143,31.86871429,0.542857143,37.79357143,0.549142857,41.64442857,0.622714286,45.23185714,0.683428571,47.1,0.696428571,51.53128571,0.703142857,59.11771429,0.737857143,66.30871429,0.823857143,66.90057143,0.845428571,61.27442857,0.802285714,57.64371429,0.753428571,52.21842857,0.678285714,45.62571429,0.59,38.32914286,0.466285714,33.05071429,0.370428571,33.50642857,0.415,31.76257143,0.363857143,29.11242857,0.371714286,30.75685714,0.359142857,26.01485714,0.360714286,22.02957143,0.293571429,18.03242857,0.254285714,16.21385714,0.221857143,14.09057143,0.187857143,13.07628571,0.162,11.14928571,0.131857143,9.994571429,0.11,9.486714286,0.096714286,8.301,0.075,8.134142857,0.067,8.976142857,0.060714286,10.87785714,0.061107143,11.80828571,0.070285714
74,74,IDN,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002333333,0,0.048142857,0.002714286,0.184857143,0.017285714,0.368285714,0.033571429,0.489571429,0.046571429,0.914,0.071,1.256571429,0.108714286,1.232142857,0.096571429,1.167857143,0.057714286,1.463428571,0.066714286,1.765285714,0.068,2.465285714,0.136857143,2.103714286,0.116,2.476,0.118857143,3.606857143,0.151428571,3.974,0.176571429,4.064857143,0.152,4.872857143,0.192714286,6.202714286,0.233,5.674142857,0.251285714,6.478428571,0.364428571,6.606857143,0.250142857,7.085857143,0.242714286,7.293714286,0.216,7.327571429,0.273142857,9.242857143,0.348285714,11.21328571,0.354857143,12.577,0.371142857,13.54857143,0.416714286,16.00914286,0.449142857,14.71114286,0.39,15.37942857,0.370857143,15.04685714,0.347857143,14.73785714,0.404285714,12.59128571,0.346714286,12.40328571,0.350428571,15.23542857,0.317571429,15.82585714,0.327,18.11857143,0.455428571,21.78357143,0.492285714,21.89628571,0.555571429,24.19085714,0.525428571,25.53385714,0.697142857,26.96842857,0.815142857,31.29157143,0.727,40.87185714,0.950571429,42.217,0.990714286,46.39942857,1.053571429,42.14685714,0.869571429,33.26585714,0.805857143,31.67671429,0.720857143,30.14671429,0.869571429,23.37842857,0.612571429
75,75,IRN,"Iran, Islamic Rep.",0,0,0,0,0,0,0,0,0,0,0.0835,0.015,0.961142857,0.064714286,8.895428571,0.173571429,11.746,0.792571429,13.40414286,1.607142857,25.16871429,1.634571429,34.58628571,1.590142857,24.298,1.539285714,18.43557143,1.146428571,14.38885714,1.052857143,12.10971429,0.860428571,16.62042857,0.736571429,20.70228571,0.591714286,25.73185714,0.717571429,26.242,0.638,34.82428571,0.807714286,26.41371429,0.886,29.98371429,1.321571429,29.92771429,1.457571429,30.101,1.775571429,29.32042857,2.087,28.04485714,2.285857143,29.31028571,2.559714286,30.467,2.548,30.51285714,2.180571429,27.856,2.088714286,26.74028571,1.717714286,25.55314286,1.457571429,21.85557143,1.352142857,25.97828571,1.488285714,32.49085714,1.852,40.89271429,2.170285714,42.57657143,2.299428571,47.851,2.631142857,51.42785714,3.112428571,61.59514286,3.736571429,85.155,4.326857143,102.8622857,5.048142857,129.7304286,5.446,156.1065714,5.600857143,160.7124286,5.372857143,158.4947143,4.303,122.1735714,3.287571429,87.174,2.549571429,72.95,1.915142857,72.30357143,1.469571429,73.07428571,1.125857143,74.76314286,1.049285714,72.51785714,0.981285714,76.02514286,1.012,81.02542857,0.889571429,87.59742857,0.801285714,93.899,0.894714286,97.07957143,0.971,99.53714286,1.044285714
76,76,IRQ,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0.053833333,0,0.145571429,0.014285714,0.198857143,0.021428571,0.369428571,0.024857143,1.036857143,0.088857143,1.321142857,0.049714286,1.562857143,0.056857143,0.692428571,0.035571429,0.887857143,0.014285714,1.619714286,0.032142857,1.633571429,0.042714286,2.063714286,0.049857143,3.594142857,0.11,6.772857143,0.152714286,17.47071429,0.436857143,27.888,0.820571429,36.48271429,1.648142857,49.86542857,2.297857143,53.60171429,2.514714286,59.81014286,2.44,53.36742857,2.259,61.63214286,2.106285714,67.947,1.850428571,73.46642857,1.793714286,89.48071429,1.687142857,101.1055714,2.017428571,93.74985714,1.910714286,103.968,1.886,106.7595714,1.843571429,102.3557143,1.953428571,107.8715714,1.577,106.4152857,1.463142857,85.92557143,1.573428571,83.10928571,1.449,91.026,1.314,83.38271429,1.214714286,83.07014286,1.324857143,74.21383636,1.207571429,59.09985714,1.072571429,54.22,0.976571429,48.65442857,0.749285714,39.43071429,0.547142857,33.72671429,0.408428571,27.20928571,0.308857143,22.21214286,0.22,18.81685714,0.184571429,18.66771429,0.191714286,18.76342857,0.188285714,21.49485714,0.188142857,30.16785714,0.248428571,50.47614286,0.188142857,82.12171429,0.287571429,97.63914286,0.490142857,109.9171429,0.586142857
77,77,IRL,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,0.491857143,0,3.211428571,0.057532315,18.979,0.028766157,47.15814286,0.947157617,63.33071429,2.898438345,125.0992857,5.251736751,168.6697143,7.203159184,110.026,14.11922362,75.65557143,6.40045748,45.82728571,4.59329326,37.26371429,2.496845783,15.44914286,2.042761122,10.03928571,1.413911694,7.348428571,2.336040513,3.240142857,0.777830344,2.285571429,0.288659181,1.822857143,0.545537595,2.083142857,0.201096047,2.950857143,0.325764865,4.021571429,0.201284399,3.442857143,0.31642354,6.943571429,0.29112323,15.47828571,0.258328596,15.82528571,0.057532315,20.74371429,0.086298472,23.49228571,0,23.55,0,34.60214286,0.172590831,52.30785714,0.259715407,58.49928571,0.28836416,89.91871429,0.440930147,117.0562857,0.405219131,201.478,0.722534053,214.9601429,0.947560264,154.725,0.889767007,98.33785714,0.918533165,77.27571429,0.948287649,75.71328571,1.264395413,52.04742857,0.803893651,58.03614286,1.406282494,52.30771429,0.765815437,87.37271429,0.889767007,191.4677143,1.320125727,333.6365714,1.492439261,1267.222286,2.410689016,840.5428571,7.432863328,474.59,10.11009617,263.825,9.907014929,209.6077143,10.9673954,180.7631429,7.395877569,161.4945714,5.86367723,133.1421429,5.108472785,107.5955714,3.041844017
78,78,ISR,Israel,0,0,0,0,0,0,0,0,0,0,0.026363463,0,0.066941337,0,0.629538296,0,10.93556702,0,9.887059843,0.016571429,50.47128571,0.198285714,70.244,0.594285714,31.4525535,0.891142857,29.08938718,1.039857143,21.99911408,0.594285714,11.00489234,0.495142857,4.051190968,0.313857143,1.901773244,0.330285714,1.350380756,0.165142857,3.871046045,0.099142857,8.462379575,0.181714286,14.13390083,0.082714286,24.33235582,0.082714286,46.77428571,0.264285714,93.80443912,0.247857143,144.9772857,0.561285714,188.6652857,0.874714286,196.1584286,1.122285714,180.6043035,1.386079084,163.1008794,1.336857143,110.9671295,1.419428571,109.1328558,1.386142857,130.3900541,1.436,197.83439,1.798857143,269.0061906,1.865,367.156099,2.376857143,484.9762355,3.119428571,405.3828613,3.977714286,283.3651874,4.225142857,143.938764,4.060285714,77.99539766,3.152428571,52.36076056,2.574714286,51.02177583,1.898142857,51.53956464,0.973714286,57.2558908,1.006714286,91.36610176,0.990285714,147.1885714,0.874714286,150.1899406,1.221142857,192.4285759,1.502142857,290.0832927,2.244428571,406.6320414,3.004,569.8023351,4.175571429,653.4131505,5.182571429,567.8556596,6.304857143,504.4554584,6.552428571,526.5791445,5.496142857,408.0724216,4.621428571,255.0745937,2.888285714,324.3380031,3.399857143,309.9744622,2.046571429
79,79,ITA,Italy,0,0,0,0,0.016489746,0,0.002427062,0,0,0,0.13934192,0.004852798,2.517148961,0.063800022,11.2280177,0.48156885,36.06657149,2.851732548,76.55567847,7.991277823,91.84031636,12.27058553,75.93934746,12.60343039,65.26384332,9.692750617,55.85412346,8.873626839,45.87047479,7.452756092,33.00390462,5.490941084,21.11015806,3.977724443,15.32960992,3.229537155,10.78415086,2.294625893,7.879528574,1.428757687,5.046147695,1.195143353,4.369076798,1.07482582,12.06645549,0.73,4.39441013,0.615576613,3.029544606,0.325565663,3.324646806,0.214664953,3.279674773,0.229080618,3.891437197,0.141730251,4.64696736,0.104049701,5.362379613,0.134451054,7.875102755,0.44602924,11.09338713,0.089776765,20.58334281,0.101623302,22.39678652,0.143871192,23.51609047,0.162711467,24.25534504,0.210097613,27.23749055,0.297447979,34.58592082,0.354111534,63.14787345,0.406207749,125.2479699,0.788436967,240.7885479,1.737159001,413.0407161,3.323738531,526.7108859,5.771832458,571.5804117,8.545634777,557.2166297,10.80689598,434.4812402,12.04393131,343.4721212,12.15968482,273.4004106,10.67472859,265.1926576,10.41282022,237.725881,7.490436642,241.8960021,7.943459621,275.4806884,8.047509322,261.7899165,8.040372854,204.1389104,7.93849487,204.4835533,7.358126529,196.7313741,6.432205512,202.4126982,5.559143593,200.6761315,5.032571429,264.5337816,4.771361794,328.0715554,4.889051386
80,80,JAM,Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6755,0,0.385857143,0.048285714,0.675428571,0,1.109571429,0.096428571,0.579,0.048285714,4.728,0.048285714,6.850571429,0.096571429,7.622571429,0.048285714,1.302428571,0.048285714,1.302285714,0,1.592,0,1.495571429,0,0.723714286,0.048285714,0.912228474,0,2.026285714,0,1.592,0,1.833285714,0,1.447428571,0,0.771857143,0,3.039285714,0,2.219428571,0,5.789285714,0.144714286,3.811285714,0.048285714,12.73628571,0.096571429,37.003,0.193,43.94985714,0.579,28.89785714,0.385857143,54.75642857,0.964857143,52.87485714,1.351,45.39714286,1.495714286,36.85814286,0.916571429,30.68285714,1.447285714,22.91571429,0.868428571,20.45542857,0.964857143,18.236,0.578857143,14.859,0.530571429,22.192,0.385714286,20.69671429,0.675571429,19.008,0.482714286,26.29271429,0.482571429,25.42457143,0.675285714,26.48585714,0.434,11.91614286,0.434285714,25.27957143,0.386142857,30.92414286,0.579,32.61257143,0.627142857,36.42385714,0.578857143,63.39228571,0.434,95.95657143,0.723857143,101.022,0.916571429,91.32514286,1.254428571,119.9338571,1.399142857
81,81,JPN,Japan,0,0,0,0,0.020571429,0,0.004571429,0,0.034,0.001142857,0.093571429,0.001142857,0.122,0.004570166,0.249714286,0.001142857,0.371714286,0.017142857,0.298142857,0.015857143,0.755571429,0.022714286,2.029714286,0.035,3.869857143,0.057571429,4.062857143,0.110714286,2.979714286,0.157725481,1.892,0.177109939,1.009714286,0.133255735,0.505,0.139884026,0.235,0.075521568,0.345571429,0.055104357,0.320857143,0.046560761,0.330857143,0.01370545,0.488,0.031821956,0.597285714,0.018122818,1.363428571,0.006849569,2.224142857,0.005707974,3.971285714,0.004566379,5.351571429,0.011420998,9.171571429,0.018140333,10.77328571,0.034,8.707571429,0.057571429,7.754142857,0.097142857,6.141142857,0.103857143,4.646571429,0.101601941,4.223142857,0.090471391,3.903571429,0.070982643,3.434714286,0.048714286,4.113714286,0.053086685,4.085428571,0.036249423,4.188142857,0.049802075,4.437857143,0.045235696,5.340571429,0.066640599,6.903428571,0.051977594,10.927,0.056285714,15.53985714,0.075714286,16.47514286,0.124271987,17.40928571,0.211285714,19.65571429,0.263142857,20.94457143,0.324,24.45657143,0.353571429,26.69042857,0.574857143,45.90357143,0.508285714,47.67128571,0.513,41.77628571,0.664,28.88271429,0.705886393,18.78271429,0.772571429,12.05742857,0.627744226,10.33414286,0.575879667,8.065857143,0.475317449,7.388428571,0.380227136
